provider_num,rpt_rec_num,fy_begin,fy_end,total_revenue,medicare_revenue,medicaid_revenue,other_revenue,medicare_pct,medicaid_pct,other_pct,medicare_days,medicaid_days,other_days,total_days,data_quality
341320,738088,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
341324,738090,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
511306,738096,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
011302,738103,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
050146,738174,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
190053,738193,12/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
234045,738316,03/24/2022,08/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
123025,738372,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
131312,738379,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
301312,738399,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
361319,738406,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
390333,738413,01/01/2022,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
450578,738424,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
014015,738440,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
041327,738445,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
101313,738461,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
103027,738462,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
191315,738470,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
201300,738472,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
201308,738474,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
201309,738475,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
201312,738476,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
301307,738492,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
341323,738497,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
471301,738523,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
471303,738524,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
471305,738525,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
301301,738561,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
371314,738575,11/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
371316,738576,11/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
371318,738688,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
191309,738792,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
101312,739001,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
220162,739182,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
390337,739215,02/24/2022,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
221300,739289,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
301302,739304,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
330084,739309,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
331302,739311,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
471306,739322,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
031317,739330,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
201302,739353,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
362032,739369,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
400136,739372,01/20/2022,08/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
201313,739414,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521351,739542,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
660001,739637,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
044021,739642,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
414003,739759,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
031309,739912,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
104078,740041,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
191316,740136,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
341319,740272,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
341329,740276,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
344034,740279,01/13/2022,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
400010,740333,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
453314,740425,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
492011,740448,07/01/2022,08/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
503300,740458,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
524038,740576,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
042011,740681,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
111335,740688,12/01/2021,11/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
252014,740707,03/31/2022,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521348,740735,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
194107,740815,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
062011,740860,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673073,740993,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
233027,741116,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
341316,741136,12/01/2021,11/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
421304,741152,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
501302,741166,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
501319,741397,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
341326,741434,11/01/2021,10/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
480002,741568,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
444023,741789,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
461302,742079,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
250060,742128,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
480001,742288,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
454153,742360,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
431336,742437,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
501308,742447,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
053041,742614,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
372023,742658,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521318,742686,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
034023,742692,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
131316,742701,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
144029,742704,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
351321,742729,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
501320,742818,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521330,742821,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
053043,742833,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
273025,742854,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
293032,742970,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
293033,742971,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
463027,743018,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
491305,743019,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
491307,743020,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
511309,743026,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
511311,743027,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
511321,743028,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241322,743075,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
031302,743148,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
033040,743149,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
103032,743166,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
103033,743167,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
051990,743256,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241316,743283,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241329,743284,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241334,743285,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521349,743324,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
051338,743330,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
374012,743416,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
431319,743422,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
461309,743432,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673045,743445,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673059,743447,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
014006,743449,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
194031,743488,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
453092,743518,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673049,743533,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
013300,743535,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
043037,743543,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
103049,743563,03/25/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
143029,743572,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281362,743615,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
393055,743628,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
171384,743687,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
213028,743698,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
303027,743731,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
463025,743787,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
493028,743791,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
513026,743795,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
513028,743796,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
513030,743797,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521308,743800,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521345,743803,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241378,743851,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
423030,743876,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
423031,743877,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
423034,743878,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
423300,743879,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
424006,743880,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443037,743889,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
113300,743933,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
370192,743971,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
421301,743976,10/01/2021,09/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
063033,744022,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
063037,744023,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
103053,744037,06/28/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
331317,744088,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
381302,744097,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
393054,744098,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
503026,744128,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
511320,744130,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
670136,744134,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673053,744135,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
131325,744145,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
141320,744157,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241381,744176,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
511319,744229,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
051310,744252,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
051325,744254,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
363036,744340,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
381323,744347,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
400134,744354,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
513025,744369,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673025,744375,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673027,744376,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673056,744377,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673068,744378,12/30/2021,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
271307,744439,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
464014,744468,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
074014,744485,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
250012,744516,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
293034,744519,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
341325,744553,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521333,744573,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
101300,744590,01/01/2022,12/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
